date,monthly_rate,warning_level,warning_color
2020-05-22,5.047439999999995,0,green
2020-05-23,5.035500000000013,0,green
2020-05-24,5.016889999999989,0,green
2020-05-25,4.9910600000000045,0,green
2020-05-26,4.957470000000001,0,green
2020-05-27,4.915579999999977,0,green
2020-05-28,4.864829999999984,0,green
2020-05-29,4.804700000000025,0,green
2020-05-30,4.734630000000038,0,green
2020-05-31,4.654080000000022,0,green
2020-06-01,4.559910000000002,0,green
2020-06-02,4.45228000000003,0,green
2020-06-03,4.33447000000001,0,green
2020-06-04,4.20702,0,green
2020-06-05,4.070449999999994,0,green
2020-06-06,3.925350000000037,0,green
2020-06-07,3.772230000000036,0,green
2020-06-08,3.611659999999972,0,green
2020-06-09,3.4441799999999603,0,green
2020-06-10,3.2703199999999697,0,green
2020-06-11,3.0906400000000076,0,green
2020-06-12,2.9056900000000496,0,green
2020-06-13,2.716000000000008,0,green
2020-06-14,2.522130000000004,0,green
2020-06-15,2.3246300000000133,0,green
2020-06-16,2.1240300000000047,0,green
2020-06-17,1.920880000000011,0,green
2020-06-18,1.715720000000033,0,green
2020-06-19,1.5091199999999958,0,green
2020-06-20,1.3016099999999824,0,green
2020-06-21,1.093720000000019,0,green
2020-06-22,0.8860300000000052,0,green
2020-06-23,0.6790600000000495,0,green
2020-06-24,0.47336000000001377,0,green
2020-06-25,0.2694799999999873,0,green
2020-06-26,0.06797000000000253,0,green
2020-06-27,-0.13062999999999647,0,green
2020-06-28,-0.3257700000000341,0,green
2020-06-29,-0.5169100000000526,0,green
2020-06-30,-0.7035099999999943,0,green
