date,displacement
2019-09-12,359.33778
2019-09-13,359.36942
2019-09-14,359.40145
2019-09-15,359.43401
2019-09-16,359.46727
2019-09-17,359.50137
2019-09-18,359.53646
2019-09-19,359.5727
2019-09-20,359.61023
2019-09-21,359.64922
2019-09-22,359.6898
2019-09-23,359.73213
2019-09-24,359.77636
2019-09-25,359.82265
2019-09-26,359.87115
2019-09-27,359.922
2019-09-28,359.97536
2019-09-29,360.03138
2019-09-30,360.09021
2019-10-01,360.152
2019-10-02,360.2221
2019-10-03,360.30532
2019-10-04,360.40099
2019-10-05,360.50846
2019-10-06,360.62707
2019-10-07,360.75615
2019-10-08,360.89506
2019-10-09,361.04313
2019-10-10,361.1997
2019-10-11,361.36412
2019-10-12,361.53572
2019-10-13,361.71384
2019-10-14,361.89784
2019-10-15,362.08704
2019-10-16,362.28079
2019-10-17,362.47843
2019-10-18,362.67931
2019-10-19,362.88276
2019-10-20,363.08812
2019-10-21,363.29474
2019-10-22,363.50196
2019-10-23,363.70911
2019-10-24,363.91554
2019-10-25,364.1206
2019-10-26,364.32361
2019-10-27,364.52393
2019-10-28,364.72089
2019-10-29,364.91384
2019-10-30,365.10211
2019-10-31,365.28505
2019-11-01,365.462
2019-11-02,365.64163
2019-11-03,365.83226
2019-11-04,366.03268
2019-11-05,366.2417
2019-11-06,366.45813
2019-11-07,366.68076
2019-11-08,366.9084
2019-11-09,367.13985
2019-11-10,367.37391
2019-11-11,367.60938
2019-11-12,367.84508
2019-11-13,368.07979
2019-11-14,368.31233
2019-11-15,368.54149
2019-11-16,368.76608
2019-11-17,368.9849
2019-11-18,369.19676
2019-11-19,369.40045
2019-11-20,369.59477
2019-11-21,369.77854
2019-11-22,369.95055
2019-11-23,370.10961
2019-11-24,370.25451
2019-11-25,370.38407
2019-11-26,370.49708
2019-11-27,370.59234
2019-11-28,370.66866
2019-11-29,370.72484
2019-11-30,370.75969
2019-12-01,370.772
2019-12-02,370.77265
2019-12-03,370.77329
2019-12-04,370.77394
2019-12-05,370.77458
2019-12-06,370.77523
2019-12-07,370.77587
2019-12-08,370.77652
2019-12-09,370.77716
2019-12-10,370.77781
2019-12-11,370.77845
2019-12-12,370.7791
2019-12-13,370.77974
2019-12-14,370.78039
2019-12-15,370.78103
2019-12-16,370.78168
2019-12-17,370.78232
2019-12-18,370.78297
2019-12-19,370.78361
2019-12-20,370.78426
2019-12-21,370.7849
2019-12-22,370.78555
2019-12-23,370.78619
2019-12-24,370.78684
2019-12-25,370.78748
2019-12-26,370.78813
2019-12-27,370.78877
2019-12-28,370.78942
2019-12-29,370.79006
2019-12-30,370.79071
2019-12-31,370.79135
2020-01-01,370.792
2020-01-02,370.79265
2020-01-03,370.79329
2020-01-04,370.79394
2020-01-05,370.79458
2020-01-06,370.79523
2020-01-07,370.79587
2020-01-08,370.79652
2020-01-09,370.79716
2020-01-10,370.79781
2020-01-11,370.79845
2020-01-12,370.7991
2020-01-13,370.79974
2020-01-14,370.80039
2020-01-15,370.80103
2020-01-16,370.80168
2020-01-17,370.80232
2020-01-18,370.80297
2020-01-19,370.80361
2020-01-20,370.80426
2020-01-21,370.8049
2020-01-22,370.80555
2020-01-23,370.80619
2020-01-24,370.80684
2020-01-25,370.80748
2020-01-26,370.80813
2020-01-27,370.80877
2020-01-28,370.80942
2020-01-29,370.81006
2020-01-30,370.81071
2020-01-31,370.81135
2020-02-01,370.812
2020-02-02,370.8126
2020-02-03,370.81313
2020-02-04,370.8136
2020-02-05,370.814
2020-02-06,370.81436
2020-02-07,370.81467
2020-02-08,370.81496
2020-02-09,370.81523
2020-02-10,370.81548
2020-02-11,370.81573
2020-02-12,370.81599
2020-02-13,370.81626
2020-02-14,370.81655
2020-02-15,370.81688
2020-02-16,370.81726
2020-02-17,370.81768
2020-02-18,370.81816
2020-02-19,370.81872
2020-02-20,370.81935
2020-02-21,370.82007
2020-02-22,370.82089
2020-02-23,370.82181
2020-02-24,370.82285
2020-02-25,370.82401
2020-02-26,370.8253
2020-02-27,370.82674
2020-02-28,370.82833
2020-02-29,370.83008
2020-03-01,370.832
2020-03-02,370.84339
2020-03-03,370.87294
2020-03-04,370.91975
2020-03-05,370.9829
2020-03-06,371.06149
2020-03-07,371.15462
2020-03-08,371.26137
2020-03-09,371.38084
2020-03-10,371.51211
2020-03-11,371.65429
2020-03-12,371.80647
2020-03-13,371.96773
2020-03-14,372.13718
2020-03-15,372.31389
2020-03-16,372.49698
2020-03-17,372.68552
2020-03-18,372.87861
2020-03-19,373.07535
2020-03-20,373.27482
2020-03-21,373.47613
2020-03-22,373.67835
2020-03-23,373.88059
2020-03-24,374.08193
2020-03-25,374.28148
2020-03-26,374.47832
2020-03-27,374.67154
2020-03-28,374.86024
2020-03-29,375.04351
2020-03-30,375.22044
2020-03-31,375.39013
2020-04-01,375.55167
2020-04-02,375.70884
2020-04-03,375.86604
2020-04-04,376.02327
2020-04-05,376.18053
2020-04-06,376.3378
2020-04-07,376.4951
2020-04-08,376.65242
2020-04-09,376.80975
2020-04-10,376.9671
2020-04-11,377.12446
2020-04-12,377.28184
2020-04-13,377.43922
2020-04-14,377.59661
2020-04-15,377.754
2020-04-16,377.9114
2020-04-17,378.0688
2020-04-18,378.2262
2020-04-19,378.38359
2020-04-20,378.54098
2020-04-21,378.69836
2020-04-22,378.85573
2020-04-23,379.01309
2020-04-24,379.17044
2020-04-25,379.32777
2020-04-26,379.48509
2020-04-27,379.64238
2020-04-28,379.79966
2020-04-29,379.95691
2020-04-30,380.11413
2020-05-01,380.27133
2020-05-02,380.43109
2020-05-03,380.59562
2020-05-04,380.76438
2020-05-05,380.93682
2020-05-06,381.11241
2020-05-07,381.29058
2020-05-08,381.47081
2020-05-09,381.65253
2020-05-10,381.83521
2020-05-11,382.0183
2020-05-12,382.20125
2020-05-13,382.38352
2020-05-14,382.56456
2020-05-15,382.74383
2020-05-16,382.92077
2020-05-17,383.09485
2020-05-18,383.26552
2020-05-19,383.43224
2020-05-20,383.59444
2020-05-21,383.7516
2020-05-22,383.90317
2020-05-23,384.04859
2020-05-24,384.18733
2020-05-25,384.31883
2020-05-26,384.44256
2020-05-27,384.55796
2020-05-28,384.66449
2020-05-29,384.76161
2020-05-30,384.84876
2020-05-31,384.92541
2020-06-01,384.991
2020-06-02,385.0479
2020-06-03,385.09885
2020-06-04,385.14384
2020-06-05,385.18286
2020-06-06,385.21593
2020-06-07,385.24304
2020-06-08,385.26419
2020-06-09,385.27939
2020-06-10,385.28862
2020-06-11,385.29189
2020-06-12,385.28921
2020-06-13,385.28056
2020-06-14,385.26596
2020-06-15,385.2454
2020-06-16,385.21888
2020-06-17,385.1864
2020-06-18,385.14796
2020-06-19,385.10356
2020-06-20,385.05321
2020-06-21,384.99689
2020-06-22,384.93462
2020-06-23,384.86639
2020-06-24,384.79219
2020-06-25,384.71204
2020-06-26,384.62593
2020-06-27,384.53386
2020-06-28,384.43584
2020-06-29,384.33185
2020-06-30,384.2219
