time_index,mean,std,p05,p25,p50,p75,p95,actual
307,740.4283,2.44645,735.9988,738.6938,740.5343,742.0304,744.09686,745.1634594006495
308,740.95776,2.461638,736.50824,739.21826,741.0689,742.57153,744.6554,745.9127086386068
309,741.49445,2.476233,737.0281,739.7503,741.6036,743.1199,745.2204,746.6728459215503
310,742.03845,2.490283,737.55817,740.29004,742.15533,743.6755,745.79175,747.4435150747851
311,742.5896,2.5038488,738.0983,740.83673,742.71826,744.2382,746.37506,748.2243599236153
312,743.1481,2.516961,738.6566,741.391,743.2887,744.83545,746.96625,749.0150242933457
313,743.7137,2.5296805,739.2251,741.9529,743.8666,745.4418,747.538,749.815152009281
314,744.2865,2.5420475,739.7922,742.52246,744.4518,746.0018,748.124,750.6243868967251
315,744.8664,2.5540972,740.35657,743.1022,745.04425,746.5528,748.716,751.4423727809832
316,745.4535,2.5658803,740.929,743.68463,745.64404,747.1094,749.31824,752.2687534873601
317,746.0477,2.577427,741.5094,744.27264,746.2511,747.67474,749.92737,753.1031728411594
318,746.64905,2.5887566,742.0976,744.86816,746.86536,748.262,750.5427,753.9452746676865
319,747.25745,2.5999238,742.69354,745.47107,747.47723,748.85596,751.1642,754.7947027922455
320,747.87286,2.6109438,743.2972,746.0815,748.07104,749.474,751.7918,755.6511010401414
321,748.4955,2.621828,743.9085,746.6992,748.6522,750.11676,752.4258,756.5141132366783
322,749.125,2.6326013,744.5272,747.32434,749.24536,750.79517,753.0659,757.3833832071612
323,749.76154,2.643294,745.1535,747.9568,749.8644,751.4812,753.7124,758.2585547768944
324,750.4051,2.6539104,745.7871,748.58203,750.49,752.1456,754.36523,759.1392717711825
325,751.0556,2.664444,746.4279,749.2195,751.1223,752.78015,755.02423,760.02517801533
326,751.71313,2.6749058,747.0759,749.8735,751.7612,753.42236,755.6897,760.9159173346416
327,752.3775,2.685287,747.7311,750.5344,752.44836,754.0748,756.3615,761.8111335544218
328,753.0488,2.695602,748.3932,751.20154,753.1493,754.73364,757.03973,762.7104704999754
329,753.72705,2.705833,749.06226,751.87585,753.85693,755.39874,757.72437,763.6135719966064
330,754.4121,2.7159634,749.73816,752.55725,754.57117,756.0702,758.41547,764.5200818696198
331,755.10406,2.7259855,750.4208,753.2457,755.292,756.7595,759.11304,765.4296439443202
332,755.8028,2.7358732,751.11005,753.9412,756.01904,757.4619,759.8171,766.3419020460121
333,756.50836,2.7456083,751.80585,754.64374,756.7524,758.1827,760.52765,767.2564999999997
334,757.2207,2.755172,752.5064,755.35315,757.4918,758.9092,761.2448,768.1730410447939
335,757.9392,2.7645915,753.2093,756.0689,758.23663,759.6417,761.9679,769.0909660717269
336,758.6616,2.774027,753.9302,756.7886,758.985,760.3865,762.69464,770.0096753853372
337,759.3864,2.7835944,754.67413,757.5105,759.7356,761.1331,763.4235,770.9285692901631
338,760.1133,2.7932744,755.4201,758.23456,760.488,761.8815,764.1543,771.847048090743
339,760.84186,2.803039,756.1676,758.9604,761.24194,762.6311,764.8866,772.7645120916154
340,761.57196,2.8128633,756.91656,759.6876,761.9914,763.38184,765.6202,773.6803615973184
341,762.3032,2.8227303,757.66644,760.416,762.7081,764.13336,766.3547,774.5939969123904
342,763.03534,2.8325968,758.41705,761.14526,763.42584,764.8545,767.0898,775.5048183413703
343,763.7679,2.8424492,759.167,761.8751,764.14404,765.56165,767.82947,776.4122261887956
344,764.5008,2.8522797,759.91656,762.6052,764.86255,766.2693,768.5774,777.3156207592052
345,765.2336,2.8620572,760.66595,763.3312,765.58093,766.99536,769.33795,778.2144023571373
346,765.96594,2.8717597,761.41486,764.05646,766.2988,767.7239,770.09766,779.1079712871303
347,766.6976,2.881378,762.1629,764.7811,767.016,768.45166,770.85626,779.9957278537227
348,767.4282,2.8908901,762.9098,765.50476,767.73193,769.188,771.6134,780.8770723614526
349,768.1574,2.9002805,763.65533,766.2272,768.4464,769.9308,772.3688,781.7514051148584
350,768.885,2.909536,764.399,766.948,769.15894,770.672,773.1222,782.6181264184788
351,769.6105,2.9186332,765.14056,767.6669,769.8693,771.4113,773.8733,783.4766365768515
352,770.3337,2.9275756,765.8797,768.3833,770.59485,772.14856,774.62177,784.3263358945155
353,771.05414,2.936329,766.61615,769.09674,771.344,772.88635,775.3674,785.166624676009
354,771.77167,2.9448936,767.3495,769.8016,772.08997,773.6311,776.10974,785.99690322587
355,772.4857,2.9532547,768.07947,770.5029,772.8324,774.3726,776.8486,786.8165718486374
356,773.1961,2.9614189,768.8056,771.2006,773.57104,775.11066,777.5837,787.6250308488492
357,773.9025,2.969348,769.5278,771.8943,774.30554,775.84503,778.3146,788.4216805310439
358,774.60443,2.9770591,770.2361,772.5833,775.03546,776.5753,779.0411,789.2059211997597
359,775.3017,2.984533,770.9283,773.2676,775.7607,777.3012,779.7628,789.9771531595351
360,775.9939,2.991762,771.61554,773.94666,776.4807,778.02295,780.4795,790.7347767149085
361,776.6807,2.9987528,772.2976,774.6202,777.1952,778.74835,781.1908,791.4781921704183
362,777.3617,3.0054986,772.97406,775.2878,777.904,779.4688,781.8965,792.2067998306026
363,778.0366,3.0120015,773.6446,775.9491,778.60657,780.18396,782.5961,792.9199999999998
364,778.7051,3.0182433,774.30884,776.6038,779.3026,780.89343,783.2894,793.6173915055865
365,779.3671,3.0242822,774.96674,777.24915,779.9922,781.5975,783.9766,794.2993672640911
366,780.0239,3.0301247,775.61664,777.8812,780.67615,782.2972,784.6591,794.96651871468
367,780.67633,3.035847,776.2611,778.50916,781.3552,782.9936,785.33795,795.6194372965198
368,781.3247,3.0414498,776.8952,779.133,782.01263,783.6867,786.01337,796.2587144487768
369,781.9691,3.0469592,777.50854,779.7529,782.6624,784.3541,786.6854,796.8849416106177
370,782.60974,3.0523922,778.1185,780.36926,783.308,785.00885,787.3543,797.4987102212087
371,783.2467,3.057751,778.7254,780.982,783.9495,785.6561,788.02,798.1006117197167
372,783.88025,3.0630622,779.32886,781.62225,784.5486,786.29974,788.68274,798.6912375453078
373,784.5104,3.068332,779.9283,782.2993,785.14404,786.9076,789.3426,799.2711791371486
374,785.1375,3.0735874,780.5251,782.9758,785.7362,787.511,789.99976,799.8410279344056
375,785.76154,3.0788314,781.1195,783.6502,786.32544,788.1141,790.6543,800.4013753762453
376,786.3829,3.08408,781.71173,784.3226,786.91174,788.72473,791.30634,800.9528129018342
377,787.0016,3.0893629,782.30176,784.9791,787.4955,789.3241,791.9561,801.4959319503387
378,787.6178,3.0946581,782.8899,785.6311,788.0767,789.91516,792.6036,802.0313239609254
379,788.2318,3.1000018,783.47626,786.264,788.6557,790.50354,793.24896,802.5595803727606
380,788.8437,3.1054215,784.0609,786.8884,789.2325,791.096,793.89246,803.0812926250111
381,789.4537,3.1109052,784.64417,787.51105,789.80743,791.6943,794.5341,803.5970521568431
382,790.0619,3.1164613,785.22614,788.1321,790.38055,792.3122,795.17413,804.1074504074232
383,790.66846,3.1221118,785.80695,788.7501,790.95215,792.92865,795.8149,804.6130788159176
384,791.27374,3.1278608,786.3868,789.3409,791.5224,793.54376,796.45465,805.1145288214934
385,791.87775,3.1337101,786.9658,789.9306,792.0915,794.1411,797.0932,805.6123918633165
386,792.4808,3.13967,787.5442,790.5192,792.65955,794.7333,797.7305,806.1072593805537
387,793.08295,3.1457388,788.1222,791.093,793.2268,795.3246,798.3669,806.5997228123714
388,793.68445,3.1519318,788.6998,791.6495,793.7934,795.91504,799.0052,807.0903735979361
389,794.2855,3.158249,789.2774,792.2057,794.35974,796.5049,799.6508,807.579803176414
390,794.8862,3.1646695,789.85504,792.7617,794.9258,797.09436,800.2959,808.068602986972
391,795.48694,3.1712286,790.43286,793.36835,795.4918,797.6836,800.9405,808.5573644687763
392,796.08765,3.17791,791.01105,793.986,796.058,798.2729,801.58484,809.0466790609939
393,796.68866,3.184707,791.5899,794.6039,796.6396,798.8623,802.22906,809.5371382027906
394,797.29016,3.1916232,792.1695,795.22217,797.22644,799.45215,802.8734,810.0293333333332
395,797.89233,3.1986463,792.75006,795.8409,797.8141,800.04266,803.51227,810.5237808134684
396,798.492,3.2063997,793.32196,796.4567,798.39966,800.63074,804.1197,811.0206966907638
397,799.08,3.2167861,793.87225,797.0599,798.9742,801.20654,804.71875,811.5202219344676
398,799.65076,3.2309775,794.4007,797.64465,799.53235,801.7643,805.3058,812.0224975138276
399,800.2058,3.248763,794.9088,798.2125,800.0757,802.30664,805.88544,812.5276643980918
400,800.74634,3.2698824,795.4019,798.76495,800.6199,802.84607,806.4552,813.0358635565084
401,801.2737,3.2941442,795.8916,799.3004,801.1799,803.3715,807.0156,813.5472359583247
402,801.7893,3.3213654,796.36273,799.81226,801.72675,803.88416,807.5676,814.0619225727895
403,802.29456,3.3512857,796.8129,800.31213,802.26196,804.3855,808.1124,814.5800643691501
404,802.79065,3.3837454,797.24976,800.80176,802.7728,804.87695,808.651,815.1018023166548
405,803.279,3.4185202,797.69916,801.2682,803.24994,805.3601,809.1845,815.6272773845516
406,803.7611,3.4554102,798.1221,801.725,803.7206,805.8329,809.72705,816.156630542088
407,804.2382,3.4941986,798.53156,802.17285,804.1863,806.2929,810.2682,816.6900027585128
408,804.71173,3.5346713,798.93396,802.5993,804.6484,806.74884,810.80743,817.2275350030733
409,805.18304,3.5766094,799.32837,803.0218,805.10815,807.19165,811.34595,817.7693682450174
410,805.65356,3.6197815,799.72015,803.44214,805.56903,807.63477,811.8848,818.3156434535936
411,806.1247,3.6639724,800.11115,803.862,806.03894,808.1002,812.42523,818.8665015980495
412,806.59784,3.7089016,800.5032,804.28326,806.5104,808.5901,812.9691,819.422083647633
413,807.0743,3.7543566,800.89795,804.70776,806.9851,809.0964,813.51874,819.9825305715922
414,807.55554,3.800076,801.29736,805.1372,807.47,809.6074,814.07324,820.5479833391753
415,808.043,3.8458064,801.7032,805.5735,807.9701,810.1244,814.63354,821.1185829196296
416,808.5382,3.8912933,802.1173,806.0183,808.4776,810.6485,815.20087,821.694470282204
417,809.0424,3.936247,802.5415,806.4735,808.9858,811.1811,815.7763,822.2757863961456
418,809.5571,3.9804037,802.9776,806.94104,809.4856,811.72314,816.36084,822.8626722307029
419,810.08374,4.023523,803.4274,807.4226,810.0523,812.2761,816.9557,823.4552687551236
420,810.6238,4.0653043,803.89294,807.9201,810.6092,812.84125,817.56195,824.0537169386556
421,811.1785,4.10549,804.37585,808.43536,811.1743,813.4197,818.1807,824.658157750547
422,811.74963,4.143811,804.8781,808.9702,811.74146,814.02606,818.8131,825.268732160046
423,812.3384,4.179989,805.40155,809.5266,812.3255,814.649,819.4602,825.8855811364002
424,812.94635,4.213743,805.9481,810.1064,812.9196,815.2883,820.1231,826.5088456488577
425,813.57495,4.244837,806.51965,810.71136,813.5322,815.94543,820.803,827.1386666666664
426,814.2257,4.2729917,807.13153,811.34357,814.1646,816.62146,821.501,827.7749802227906
427,814.91675,4.2947664,807.7897,812.02686,814.8331,817.3295,822.23047,828.4169026050604
428,815.69653,4.299957,808.5523,812.82477,815.5803,818.10706,823.02637,829.0633451650209
429,816.59143,4.282943,809.4514,813.7712,816.4702,818.97534,823.91016,829.7132192542184
430,817.5926,4.2458243,810.5099,814.8436,817.54626,819.92737,824.8821,830.3654362241989
431,818.6911,4.1909933,811.7003,816.0321,818.7336,820.982,825.9281,831.018907426508
432,819.87787,4.121035,813.00995,817.33264,819.9254,822.1253,827.0409,831.6725442126922
433,821.14404,4.038716,814.41626,818.70844,821.1411,823.25995,828.15125,832.325257934297
434,822.48065,3.9470136,815.9037,820.0696,822.4181,824.50183,829.3862,832.9759599428685
435,823.8783,3.849107,817.47314,821.4971,823.8429,825.80835,830.7061,833.6235615899525
436,825.32794,3.7483358,819.1506,822.95087,825.3011,827.2152,832.0125,834.266974227095
437,826.8203,3.6481848,820.9243,824.3911,826.74976,828.72534,833.34344,834.905109205842
438,828.34625,3.5522,822.59753,825.84106,828.2315,830.3064,834.6203,835.5368778777392
439,829.8962,3.4639251,824.2265,827.55286,829.73706,831.92676,835.90936,836.1611915943329
440,831.4607,3.386676,825.8754,829.15344,831.28705,833.54346,837.204,836.7769617071685
441,833.0305,3.3234777,827.5629,830.7587,832.94617,835.2608,838.49744,837.3830995677924
442,834.596,3.276721,829.3363,832.47485,834.55054,836.81573,839.79535,837.9785165277503
443,836.1477,3.24807,831.15936,833.6896,836.0294,838.2894,841.23914,838.5621239385885
444,837.676,3.2382352,832.8409,835.3393,837.6106,839.6106,842.7318,839.1328331518522
445,839.1714,3.2468824,834.3913,836.9679,839.1964,841.09625,844.1924,839.6895555190879
446,840.6242,3.2726955,835.89197,838.4519,840.572,842.53516,845.61206,840.2312023918415
447,842.025,3.3134053,837.2205,839.8208,841.9977,843.96857,846.98206,840.7566851216586
448,843.3641,3.3660977,838.3999,841.102,843.3293,845.3626,848.29346,841.2649150600851
449,844.6319,3.4273396,839.45935,842.1677,844.6708,846.6693,849.5376,841.7548035586676
450,845.8189,3.4934762,840.4399,843.21265,845.8241,848.0156,850.70557,842.2252619689513
451,846.91547,3.5607238,841.3396,844.2791,846.8485,849.27423,851.79724,842.6752016424824
452,847.9122,3.6254878,842.2412,845.4123,847.78156,850.3033,852.8083,843.1035339308072
453,848.79944,3.6843588,843.0709,846.3544,848.6146,851.2123,853.7612,843.5091701854709
454,849.56775,3.7342758,843.7859,847.1562,849.3394,851.9906,854.6254,843.8910217580197
455,850.2075,3.7726135,844.3768,847.80664,849.94727,852.64795,855.3424,844.2479999999998
456,850.70917,3.7972832,844.8434,848.2942,850.4297,853.1447,855.9014,844.5793771162043
457,851.086,3.80937,845.1987,848.63654,850.7982,853.49445,856.3192,844.885868724416
458,851.3992,3.8160968,845.4975,848.91,851.1073,853.7743,856.66583,845.1685512956653
459,851.6928,3.822735,845.77783,849.1682,851.3969,854.0386,856.99054,845.4285013009824
460,851.9679,3.8292341,846.0406,849.412,851.66785,854.288,857.2942,845.6667952113976
461,852.2252,3.8355849,846.28613,849.6421,851.9209,854.52344,857.5777,845.8845094979407
462,852.4657,3.8417659,846.5144,849.85913,852.1571,854.7455,857.8421,846.0827206316427
463,852.69025,3.8477569,846.72797,850.0638,852.38055,854.9548,858.08844,846.2625050835333
464,852.8996,3.853569,846.92773,850.2567,852.5913,855.1521,858.3176,846.4249393246425
465,853.0948,3.859193,847.1143,850.4387,852.78735,855.33826,858.53076,846.5710998260015
466,853.27655,3.8646283,847.28864,850.6105,852.9695,855.5138,858.7287,846.7020630586397
467,853.44586,3.8699,847.4515,850.7726,853.1386,855.67957,858.9124,846.8189054935877
468,853.6036,3.8749864,847.60376,850.92584,853.2957,855.83624,859.08295,846.9227036018756
469,853.7506,3.8799288,847.7462,851.0709,853.44165,855.9845,859.2414,847.0145338545336
470,853.8879,3.884744,847.8796,851.2085,853.57733,856.1251,859.3886,847.0954727225921
471,854.0162,3.8894207,848.0049,851.33923,853.70374,856.2587,859.52563,847.1665966770814
472,854.1364,3.8940117,848.1228,851.46387,853.82166,856.3861,859.65344,847.2289821890316
473,854.24945,3.8984997,848.2333,851.5831,853.9321,856.50793,859.7731,847.2837057294728
474,854.35626,3.9029331,848.3373,851.6977,854.0361,856.625,859.8855,847.3318437694355
475,854.45764,3.9073155,848.43616,851.8082,854.1344,856.73804,859.99176,847.3744727799499
476,854.5546,3.911658,848.531,851.9154,854.2279,856.84766,860.0929,847.4126692320461
477,854.6479,3.9159825,848.6224,852.0201,854.3176,856.9546,860.1897,847.4475095967545
478,854.73846,3.9202993,848.7113,852.12274,854.4044,857.0596,860.2834,847.4800703451054
479,854.8271,3.9246383,848.79865,852.22424,854.48926,857.1633,860.3748,847.5114279481287
480,854.9149,3.92899,848.88513,852.32526,854.56665,857.2667,860.465,847.5426588768551
481,855.0027,3.933366,848.9718,852.4264,854.6505,857.37024,860.5551,847.5748396023146
482,855.0912,3.9377997,849.05927,852.5285,854.7353,857.47473,860.646,847.609046595537
483,855.1814,3.9422653,849.1486,852.6321,854.8219,857.5809,860.73865,847.6463563275536
484,855.2743,3.9468005,849.2404,852.73804,854.91113,857.68945,860.83417,847.6878452693937
485,855.3707,3.9513803,849.3358,852.8469,855.0042,857.8011,860.9335,847.7345898920878
486,855.4715,3.9560177,849.4354,852.9596,855.10187,857.91833,861.0376,847.7876666666665
487,855.5775,3.960734,849.54034,853.0766,855.2051,858.04407,861.1476,847.8479173832891
488,855.6895,3.9655073,849.65094,853.1985,855.3145,858.17456,861.26416,847.9152451086326
489,855.8074,3.9704106,849.767,853.3251,855.42993,858.3098,861.3873,847.9893182285039
490,855.9304,3.9754648,849.88776,853.4557,855.5508,858.44916,861.51654,848.0698051287088
491,856.0584,3.9806333,850.01306,853.5902,855.67664,858.59247,861.6514,848.1563741950546
492,856.19116,3.9859302,850.14264,853.7284,855.80743,858.73944,861.79193,848.2486938133471
493,856.32837,3.9913235,850.27625,853.87,855.9427,858.8899,861.93744,848.3464323693934
494,856.46967,3.996824,850.4137,854.0148,856.0823,859.04346,862.0878,848.4492582489993
495,856.61487,4.0023775,850.5547,854.1624,856.2258,859.1925,862.2427,848.556839837972
496,856.7637,4.008019,850.6989,854.31287,856.37305,859.3415,862.4018,848.6688455221174
497,856.9158,4.0137086,850.8461,854.46564,856.5238,859.4935,862.56476,848.7849436872423
498,857.07104,4.0194416,850.9962,854.61835,856.67773,859.64856,862.7312,848.9048027191532
499,857.229,4.0252013,851.14886,854.7721,856.83453,859.80615,862.901,849.0280910036565
500,857.38947,4.0310054,851.3037,854.9276,856.99396,859.9662,863.0738,849.1544769265586
501,857.5522,4.036798,851.46063,855.08484,857.15576,860.1283,863.2491,849.2836288736662
502,857.7168,4.0426006,851.6193,855.2435,857.31964,860.29236,863.42676,849.4152152307852
503,857.8831,4.0483775,851.77954,855.40344,857.4853,860.4579,863.6064,849.5489043837232
504,858.05096,4.0541563,851.9411,855.5643,857.6526,860.62476,863.7877,849.6843647182856
505,858.2198,4.059896,852.1037,855.72577,857.821,860.7928,863.9704,849.8212646202794
506,858.38947,4.0656004,852.267,855.8878,857.9905,860.9615,864.1542,849.959272475511
507,858.5597,4.071263,852.4309,856.05005,858.1605,861.13086,864.3386,850.0980566697871
508,858.7303,4.0768604,852.5951,856.2123,858.3312,861.3004,864.52356,850.2372855889137
509,858.9009,4.082391,852.75934,856.37427,858.50183,861.4724,864.70856,850.3766276186975
510,859.07117,4.0878496,852.92334,856.5359,858.6725,861.64496,864.8933,850.5157511449452
511,859.24097,4.093218,853.08685,856.69666,858.8427,861.81683,865.07764,850.6543245534632
512,859.4099,4.098498,853.2497,856.85657,859.01227,861.9878,865.26105,850.7920162300577
513,859.57776,4.1036806,853.4115,857.0152,859.1808,862.15765,865.4433,850.9284945605357
514,859.7442,4.1087265,853.57214,857.1724,859.34814,862.32605,865.6241,851.0634279307031
515,859.90906,4.1136627,853.73126,857.328,859.51404,862.4928,865.8031,851.1964847263667
516,860.07196,4.118462,853.8887,857.48987,859.6781,862.6575,865.98,851.3273333333332
517,860.23267,4.1231213,854.04407,857.64966,859.8401,862.81995,866.1544,851.455722292774
518,860.39026,4.12755,854.1966,857.806,859.99915,862.97925,866.32526,851.5817207673214
519,860.5424,4.131479,854.34436,857.9566,860.1533,863.13293,866.4902,851.7054780749733
520,860.6883,4.1347675,854.48627,858.0999,860.3015,863.27985,866.6478,851.8271435337272
521,860.82794,4.1374316,854.62274,858.2363,860.4442,863.4203,866.7986,851.9468664615806
522,860.96204,4.139524,854.7541,858.3664,860.5815,863.55475,866.9429,852.0647961765314
523,861.0907,4.141068,854.8807,858.4904,860.7138,863.6835,867.0811,852.1810819965773
524,861.2145,4.14212,855.0027,858.60876,860.8416,863.807,867.2137,852.2958732397157
525,861.3335,4.142686,855.12067,858.722,860.9651,863.92554,867.3409,852.4093192239443
526,861.44836,4.1428313,855.2348,858.83044,861.08453,864.03955,867.4632,852.5215692672608
527,861.5592,4.142562,855.34546,858.9346,861.20044,864.14954,867.581,852.6327726876625
528,861.6666,4.1419315,855.45306,859.03467,861.313,864.2403,867.6947,852.7430788031475
529,861.7709,4.1409826,855.5578,859.1312,861.4226,864.3251,867.8046,852.8526369317132
530,861.87225,4.139732,855.6601,859.2247,861.52954,864.4061,867.9112,852.9615963913573
531,861.9712,4.1382155,855.7603,859.3154,861.63416,864.4839,868.0148,853.0701065000773
532,862.06805,4.1365047,855.85864,859.4038,861.7369,864.55896,868.11584,853.1783165758708
533,862.1632,4.134584,855.95557,859.49036,861.8379,864.6317,868.2148,853.2863759367358
534,862.257,4.13251,856.0514,859.57544,861.9376,864.7029,868.3118,853.3944339006697
535,862.34985,4.1303115,856.1463,859.6587,862.0364,864.7727,868.4076,853.5026397856699
536,862.442,4.1280165,856.24084,859.7373,862.1344,864.8418,868.5023,853.6111429097342
537,862.53394,4.125659,856.3353,859.8157,862.2322,864.91077,868.59644,853.7200925908605
538,862.6259,4.123267,856.42993,859.8943,862.32996,864.98145,868.69037,853.8296381470461
539,862.7184,4.1208744,856.5251,859.9735,862.428,865.05457,868.78455,853.9399288962891
540,862.81165,4.1185055,856.62115,860.05383,862.52094,865.12897,868.87915,854.0511141565863
541,862.9062,4.1161823,856.71844,860.13574,862.6102,865.2052,868.97485,854.163343245936
542,863.0022,4.11395,856.8174,860.21967,862.7013,865.2836,869.0719,854.2767654823356
543,863.10016,4.111812,856.91815,860.306,862.79443,865.36475,869.17065,854.3915301837827
544,863.20044,4.1098166,857.02106,860.39526,862.89026,865.4491,869.2716,854.5077866682752
545,863.30334,4.1079855,857.1266,860.4879,862.989,865.53705,869.3751,854.6256842538104
546,863.40924,4.1063175,857.2351,860.58435,863.09125,865.6293,869.4815,854.745372258386
547,863.5186,4.1048613,857.34686,860.6851,863.19727,865.7282,869.59125,854.8669999999997
548,863.63165,4.103653,857.4621,860.7904,863.3074,865.8347,869.7047,854.9906494189663
549,863.74884,4.102612,857.58154,860.9009,863.4221,865.9463,869.82227,855.1161329448679
550,863.8708,4.101495,857.7061,861.0166,863.54175,866.06323,869.94403,855.2431956296036
551,863.9975,4.1001515,857.83636,861.13727,863.66614,866.18567,870.06995,855.3715825250729
552,864.1287,4.0985775,857.972,861.2626,863.7949,866.31305,870.19977,855.5010386831749
553,864.2642,4.096817,858.1126,861.3924,863.928,866.4452,870.3334,855.6313091558093
554,864.4037,4.0948577,858.25793,861.5262,864.06494,866.58185,870.47046,855.762138994875
555,864.5468,4.09275,858.40765,861.6639,864.20544,866.72266,870.61084,855.8932732522715
556,864.6933,4.0905013,858.56134,861.80505,864.34937,866.8672,870.7543,856.0244569798976
557,864.8429,4.088141,858.7189,861.9495,864.49634,867.01514,870.9005,856.1554352296533
558,864.9953,4.0856786,858.87964,862.09686,864.6461,867.16644,871.04944,856.2859530534373
559,865.1503,4.083129,859.0436,862.24695,864.8004,867.32043,871.20074,856.4157555031494
560,865.30756,4.0805516,859.21014,862.3993,864.9569,867.477,871.35425,856.5445876306884
561,865.4668,4.077933,859.3792,862.5538,865.1153,867.63574,871.50977,856.6721944879539
562,865.6277,4.07529,859.55035,862.7101,865.27515,867.7964,871.66693,856.7983211268446
563,865.79,4.0726647,859.72327,862.8678,865.4361,867.95886,871.8257,856.9227125992608
564,865.9534,4.0700736,859.8975,863.02686,865.598,868.12415,871.9858,857.0451139571009
565,866.11774,4.0675387,860.0729,863.1867,865.7606,868.29047,872.147,857.1652702522646
566,866.2826,4.0650835,860.249,863.3472,865.9236,868.45734,872.309,857.2829265366508
567,866.44775,4.0627146,860.42566,863.50806,866.08655,868.6245,872.4717,857.3978278621593
568,866.6128,4.060456,860.60236,863.66895,866.24927,868.7917,872.6347,857.5097192806888
569,866.7776,4.0583467,860.7789,863.8295,866.4116,868.9585,872.7981,857.6183458441392
570,866.9418,4.0564036,860.95483,863.9896,866.573,869.12463,872.9615,857.7234526044094
571,867.10516,4.05465,861.1299,864.14886,866.73346,869.2898,873.1245,857.8247846133987
572,867.26733,4.053071,861.3037,864.30695,866.8926,869.45355,873.2871,857.9220869230064
573,867.4281,4.051714,861.4761,864.4637,867.05,869.6157,873.44904,858.015104585132
574,867.58716,4.0506196,861.63354,864.6186,867.2055,869.7759,873.61017,858.1035826516744
575,867.7442,4.049779,861.7854,864.7716,867.3588,869.9338,873.77014,858.1872661745332
576,867.899,4.049208,861.9347,864.92224,867.50964,870.0889,873.9287,858.2659002056075
577,868.0511,4.0489607,862.08014,865.0703,867.6578,870.24115,874.08575,858.3392297967966
578,868.2004,4.049029,862.2206,865.21545,867.80286,870.3741,874.24097,858.407
579,868.34656,4.0494413,862.35785,865.3575,867.94446,870.48535,874.3942,858.4691806591684
580,868.4893,4.0502114,862.4918,865.49603,868.08264,870.5963,874.5454,858.5266407864605
581,868.6291,4.0513415,862.6227,865.6316,868.2175,870.7046,874.69464,858.5804741860861
582,868.7662,4.0528016,862.751,865.7646,868.34973,870.8104,874.8429,858.6317746622558
583,868.9014,4.054523,862.8774,865.8956,868.48376,870.9142,874.99915,858.6816360191797
584,869.0351,4.056448,863.0023,866.02515,868.62085,871.0168,875.15436,858.731152061068
585,869.1679,4.0585246,863.1264,866.1537,868.75696,871.11847,875.30884,858.7814165921308
586,869.30023,4.0606756,863.2503,866.2818,868.8739,871.2199,875.46454,858.8335234165781
587,869.43274,4.0628734,863.3744,866.40985,868.99634,871.3216,875.6206,858.8885663386204
588,869.5659,4.0650306,863.49945,866.5385,869.1388,871.4242,875.77057,858.9476391624678
589,869.70026,4.0670805,863.626,866.6682,869.2822,871.5391,875.91156,859.0118356923302
590,869.8363,4.068983,863.7544,866.7995,869.427,871.6648,876.054,859.0822497324184
591,869.9746,4.0706735,863.8855,866.93286,869.5736,871.79285,876.1985,859.1599750869422
592,870.1158,4.0720825,864.01965,867.06885,869.72253,871.9238,876.3455,859.2461055601117
593,870.26013,4.0731387,864.1576,867.20435,869.87415,872.05835,876.4954,859.3417349561371
594,870.40845,4.073816,864.2998,867.3417,870.0263,872.1992,876.64874,859.4479570792287
595,870.56104,4.0740023,864.4469,867.4837,870.18115,872.34863,876.8058,859.5658657335968
596,870.71857,4.073666,864.5994,867.6308,870.3406,872.5032,876.96716,859.6965547234516
597,870.88165,4.0727425,864.75793,867.78357,870.505,872.6681,877.1333,859.8411178530029
598,871.0506,4.071154,864.92303,867.94257,870.67505,872.8402,877.3047,860.000648926461
599,871.2261,4.068849,865.0953,868.10834,870.8512,873.0189,877.4817,860.1762417480367
600,871.4087,4.06577,865.2752,868.2816,871.0338,873.2046,877.6648,860.3689901219394
601,871.59875,4.061836,865.46356,868.46277,871.22363,873.3978,877.85455,860.5799878523796
602,871.79706,4.057003,865.66064,868.65247,871.42084,873.59924,878.0513,860.8103287435675
603,872.0039,4.0512037,865.86725,868.8512,871.6262,873.8094,878.25555,861.0611065997134
604,872.2201,4.0443788,866.0838,869.05963,871.8401,874.0287,878.4678,861.3334152250272
605,872.44586,4.0364575,866.31104,869.2782,872.0631,874.2578,878.68835,861.6283484237194
606,872.682,4.0273957,866.54944,869.5077,872.29565,874.4972,878.91785,861.9469999999999
607,872.9289,4.0171523,866.79956,869.7484,872.5381,874.74744,879.15674,862.2901112586692
608,873.18677,4.0056314,867.0617,870.0078,872.7881,875.00854,879.40497,862.657013506888
609,873.4545,3.9928744,867.335,870.2776,873.0434,875.2796,879.66174,863.0466855524077
610,873.7311,3.9789307,867.6186,870.5457,873.30554,875.55927,879.9259,863.4581062029787
611,874.0161,3.963851,867.9119,870.8328,873.57434,875.8472,880.1973,863.8902542663524
612,874.30914,3.9477155,868.20715,871.13,873.85815,876.1432,880.4755,864.3421085502795
613,874.6099,3.9305754,868.51733,871.43555,874.16003,876.4474,880.7447,864.8126478625112
614,874.918,3.9124894,868.8472,871.74915,874.47864,876.75964,881.00525,865.3008510107985
